mnth,hr,weekday,workingday,atemp,hum,is_weekend_leisure
5,5,2,1,0.4091,0.66,0
5,6,2,1,0.4242,0.67,0
5,7,2,1,0.4394,0.62,0
5,8,2,1,0.4848,0.51,0
5,9,2,1,0.5,0.48,0
5,10,2,1,0.5303,0.37,0
5,11,2,1,0.5303,0.43,0
5,12,2,1,0.6212,0.38,0
5,13,2,1,0.6212,0.38,0
5,14,2,1,0.6212,0.33,0
5,15,2,1,0.6212,0.33,0
5,16,2,1,0.6212,0.31,0
5,17,2,1,0.6212,0.33,0
5,18,2,1,0.6212,0.29,0
5,19,2,1,0.6212,0.43,0
5,20,2,1,0.5152,0.6,0
5,21,2,1,0.5152,0.52,0
5,22,2,1,0.5,0.55,0
5,23,2,1,0.5,0.59,0
5,0,3,1,0.5,0.55,0
5,1,3,1,0.4848,0.59,0
5,2,3,1,0.5,0.59,0
5,3,3,1,0.4848,0.63,0
5,4,3,1,0.4697,0.88,0
5,5,3,1,0.4545,0.88,0
5,6,3,1,0.4545,0.82,0
5,7,3,1,0.4697,0.72,0
5,8,3,1,0.4697,0.77,0
5,9,3,1,0.5,0.72,0
5,10,3,1,0.5152,0.68,0
5,11,3,1,0.5303,0.64,0
5,12,3,1,0.6212,0.56,0
5,13,3,1,0.6212,0.5,0
5,14,3,1,0.6212,0.53,0
5,15,3,1,0.6212,0.41,0
5,16,3,1,0.6212,0.39,0
5,17,3,1,0.6212,0.47,0
5,18,3,1,0.6212,0.5,0
5,19,3,1,0.5303,0.52,0
5,20,3,1,0.5152,0.64,0
5,21,3,1,0.5152,0.6,0
5,22,3,1,0.4848,0.72,0
5,23,3,1,0.4545,0.88,0
5,0,4,1,0.4545,0.88,0
5,1,4,1,0.4545,0.88,0
5,2,4,1,0.4394,0.94,0
5,3,4,1,0.4394,0.88,0
5,4,4,1,0.4242,0.94,0
5,5,4,1,0.4242,0.94,0
5,6,4,1,0.4394,0.88,0
5,7,4,1,0.4545,0.88,0
5,8,4,1,0.4697,0.82,0
5,9,4,1,0.4848,0.77,0
5,10,4,1,0.5152,0.68,0
5,11,4,1,0.5455,0.6,0
5,12,4,1,0.5455,0.6,0
5,13,4,1,0.6212,0.57,0
5,14,4,1,0.6061,0.61,0
5,15,4,1,0.6212,0.53,0
5,16,4,1,0.6212,0.57,0
5,17,4,1,0.6212,0.57,0
5,18,4,1,0.6061,0.69,0
5,19,4,1,0.6061,0.64,0
5,20,4,1,0.6061,0.64,0
5,21,4,1,0.5303,0.83,0
5,22,4,1,0.5152,0.83,0
5,23,4,1,0.5152,0.77,0
5,0,5,1,0.5,0.83,0
5,1,5,1,0.5,0.83,0
5,2,5,1,0.4848,0.88,0
5,3,5,1,0.4848,0.88,0
5,4,5,1,0.4848,0.88,0
5,5,5,1,0.4848,0.88,0
5,6,5,1,0.4848,0.88,0
5,7,5,1,0.4848,0.88,0
5,8,5,1,0.4848,0.88,0
5,9,5,1,0.4848,0.88,0
5,10,5,1,0.5,0.83,0
5,11,5,1,0.5,0.83,0
5,12,5,1,0.5,0.88,0
5,13,5,1,0.5,0.88,0
5,14,5,1,0.5,0.87,0
5,15,5,1,0.5,0.88,0
5,16,5,1,0.5,0.88,0
5,17,5,1,0.5,0.88,0
5,18,5,1,0.5,0.88,0
5,19,5,1,0.5,0.83,0
5,20,5,1,0.5,0.83,0
5,21,5,1,0.5,0.84,0
5,22,5,1,0.5,0.83,0
5,23,5,1,0.4848,0.88,0
5,0,6,0,0.4848,0.88,0
5,1,6,0,0.4848,0.88,0
5,2,6,0,0.4848,0.88,0
5,3,6,0,0.4848,0.88,0
5,4,6,0,0.4848,0.82,0
5,5,6,0,0.4848,0.82,0
5,6,6,0,0.4848,0.88,0
5,7,6,0,0.4697,1.0,0
5,8,6,0,0.4848,0.94,0
5,9,6,0,0.5,0.94,0
5,10,6,0,0.5,0.94,1
5,11,6,0,0.5,0.94,1
5,12,6,0,0.5,1.0,1
5,13,6,0,0.5,1.0,1
5,14,6,0,0.5152,0.94,1
5,15,6,0,0.5152,0.94,1
5,16,6,0,0.5152,0.94,1
5,17,6,0,0.5303,0.88,0
5,18,6,0,0.5303,0.88,0
5,19,6,0,0.5152,0.94,0
5,20,6,0,0.5152,0.94,0
5,21,6,0,0.5152,0.94,0
5,22,6,0,0.5152,0.94,0
5,23,6,0,0.5,1.0,0
5,0,0,0,0.5,1.0,0
5,1,0,0,0.5,1.0,0
5,2,0,0,0.5,1.0,0
5,3,0,0,0.5,1.0,0
5,4,0,0,0.5,1.0,0
5,5,0,0,0.5,1.0,0
5,6,0,0,0.5,1.0,0
5,7,0,0,0.5,1.0,0
5,8,0,0,0.5152,0.94,0
5,9,0,0,0.5455,0.83,0
5,10,0,0,0.5455,0.83,1
5,11,0,0,0.5758,0.78,1
5,12,0,0,0.5909,0.73,1
5,13,0,0,0.5909,0.73,1
5,14,0,0,0.6061,0.73,1
5,15,0,0,0.6212,0.69,1
5,16,0,0,0.6061,0.69,1
5,17,0,0,0.5303,0.78,0
5,18,0,0,0.5303,0.78,0
5,19,0,0,0.5303,0.83,0
5,20,0,0,0.5152,0.88,0
5,21,0,0,0.5152,0.88,0
5,22,0,0,0.5303,0.83,0
5,23,0,0,0.5152,0.88,0
5,0,1,1,0.5,0.94,0
5,1,1,1,0.5,0.94,0
5,2,1,1,0.4848,1.0,0
5,3,1,1,0.4848,0.94,0
5,4,1,1,0.4848,1.0,0
5,5,1,1,0.4848,0.93,0
5,6,1,1,0.5,0.88,0
5,7,1,1,0.5,0.83,0
5,8,1,1,0.5303,0.73,0
5,9,1,1,0.5909,0.69,0
5,10,1,1,0.6061,0.65,0
5,11,1,1,0.6212,0.57,0
5,12,1,1,0.6212,0.54,0
5,13,1,1,0.6364,0.51,0
5,14,1,1,0.6364,0.51,0
5,15,1,1,0.6667,0.51,0
5,16,1,1,0.5758,0.78,0
5,17,1,1,0.5455,0.88,0
5,18,1,1,0.5455,0.83,0
5,19,1,1,0.5455,0.83,0
5,20,1,1,0.5455,0.83,0
5,21,1,1,0.5455,0.83,0
5,22,1,1,0.5303,0.88,0
5,23,1,1,0.5303,0.88,0
5,0,2,1,0.5303,0.88,0
5,1,2,1,0.5303,0.88,0
5,2,2,1,0.5303,0.88,0
5,3,2,1,0.5152,0.94,0
5,4,2,1,0.5152,0.94,0
5,5,2,1,0.5,0.94,0
5,6,2,1,0.5,0.94,0
5,7,2,1,0.5,0.94,0
5,8,2,1,0.5,0.94,0
5,9,2,1,0.5152,0.88,0
5,10,2,1,0.5152,0.88,0
5,11,2,1,0.5303,0.83,0
5,12,2,1,0.5303,0.83,0
5,13,2,1,0.5303,0.88,0
5,14,2,1,0.5909,0.73,0
5,15,2,1,0.6061,0.69,0
5,16,2,1,0.6061,0.61,0
5,17,2,1,0.6061,0.65,0
5,18,2,1,0.5909,0.69,0
5,19,2,1,0.5909,0.69,0
5,20,2,1,0.5455,0.83,0
5,21,2,1,0.5152,0.88,0
5,22,2,1,0.5152,0.88,0
5,23,2,1,0.5152,0.88,0
5,0,3,1,0.5152,0.88,0
5,1,3,1,0.5152,0.88,0
5,2,3,1,0.5,0.94,0
5,3,3,1,0.5,0.94,0
5,4,3,1,0.5,0.94,0
5,5,3,1,0.5,1.0,0
5,6,3,1,0.5,1.0,0
5,7,3,1,0.5152,0.88,0
5,8,3,1,0.5303,0.88,0
5,9,3,1,0.5303,0.83,0
5,10,3,1,0.5152,0.88,0
5,11,3,1,0.5152,0.94,0
5,12,3,1,0.5303,0.94,0
5,13,3,1,0.5303,0.83,0
5,14,3,1,0.5455,0.78,0
5,15,3,1,0.5758,0.78,0
5,16,3,1,0.5909,0.73,0
5,17,3,1,0.5909,0.69,0
5,18,3,1,0.5909,0.73,0
5,19,3,1,0.5303,0.88,0
5,20,3,1,0.5303,0.88,0
5,21,3,1,0.5,0.88,0
5,22,3,1,0.5,0.83,0
5,23,3,1,0.5,0.94,0
5,0,4,1,0.5,0.94,0
5,1,4,1,0.4848,0.94,0
5,2,4,1,0.4848,0.94,0
5,3,4,1,0.4697,1.0,0
5,4,4,1,0.4697,0.94,0
5,5,4,1,0.4697,0.94,0
5,6,4,1,0.4848,0.94,0
5,7,4,1,0.4848,1.0,0
5,8,4,1,0.5,0.88,0
5,9,4,1,0.5152,0.88,0
5,10,4,1,0.5152,0.83,0
5,11,4,1,0.5152,0.88,0
5,12,4,1,0.5455,0.78,0
5,13,4,1,0.5455,0.64,0
5,14,4,1,0.5152,0.73,0
5,15,4,1,0.5303,0.78,0
5,16,4,1,0.5455,0.64,0
5,17,4,1,0.5303,0.78,0
5,18,4,1,0.6212,0.55,0
5,19,4,1,0.5455,0.6,0
5,20,4,1,0.5152,0.77,0
5,21,4,1,0.5152,0.77,0
5,22,4,1,0.4848,0.82,0
5,23,4,1,0.4697,0.94,0
5,0,5,1,0.4545,0.94,0
5,1,5,1,0.4545,1.0,0
5,2,5,1,0.4394,1.0,0
5,3,5,1,0.4394,1.0,0
5,4,5,1,0.4394,0.94,0
5,5,5,1,0.4394,0.94,0
5,6,5,1,0.4545,0.88,0
5,7,5,1,0.4848,0.77,0
5,8,5,1,0.5152,0.68,0
5,9,5,1,0.5152,0.68,0
5,10,5,1,0.5303,0.64,0
5,11,5,1,0.5455,0.6,0
5,12,5,1,0.6212,0.56,0
5,13,5,1,0.6212,0.56,0
5,14,5,1,0.6212,0.53,0
5,15,5,1,0.6212,0.56,0
5,16,5,1,0.6212,0.53,0
5,17,5,1,0.6212,0.53,0
5,18,5,1,0.6212,0.56,0
5,19,5,1,0.5455,0.64,0
5,20,5,1,0.5455,0.64,0
5,21,5,1,0.5303,0.64,0
5,22,5,1,0.5152,0.73,0
5,23,5,1,0.5,0.72,0
5,0,6,0,0.5,0.77,0
5,1,6,0,0.5,0.72,0
5,2,6,0,0.5,0.72,0
5,3,6,0,0.4697,0.82,0
5,4,6,0,0.4545,0.88,0
5,5,6,0,0.4545,0.88,0
5,6,6,0,0.4848,0.82,0
5,7,6,0,0.5152,0.73,0
5,8,6,0,0.5303,0.68,0
5,9,6,0,0.6061,0.64,0
5,10,6,0,0.6061,0.61,1
5,11,6,0,0.6212,0.53,1
5,12,6,0,0.6212,0.5,1
5,13,6,0,0.6364,0.45,1
5,14,6,0,0.6515,0.42,1
5,15,6,0,0.6515,0.45,1
5,16,6,0,0.6515,0.39,1
5,17,6,0,0.6515,0.42,0
5,18,6,0,0.6364,0.45,0
5,19,6,0,0.6364,0.47,0
5,20,6,0,0.6061,0.61,0
5,21,6,0,0.6061,0.61,0
5,22,6,0,0.5909,0.69,0
5,23,6,0,0.5455,0.78,0
5,0,0,0,0.5152,0.88,0
5,1,0,0,0.5,0.94,0
5,2,0,0,0.5,0.94,0
5,3,0,0,0.4848,1.0,0
5,4,0,0,0.4848,1.0,0
5,5,0,0,0.4848,1.0,0
5,6,0,0,0.5,0.94,0
5,7,0,0,0.5152,0.88,0
5,8,0,0,0.5909,0.73,0
5,9,0,0,0.6061,0.69,0
5,10,0,0,0.6061,0.65,1
5,11,0,0,0.6515,0.54,1
5,12,0,0,0.6667,0.51,1
5,13,0,0,0.6212,0.54,1
5,14,0,0,0.6061,0.69,1
5,15,0,0,0.6212,0.61,1
5,16,0,0,0.6364,0.61,1
5,17,0,0,0.6515,0.58,0
5,18,0,0,0.6212,0.61,0
5,19,0,0,0.6212,0.61,0
5,20,0,0,0.6061,0.65,0
5,21,0,0,0.5909,0.73,0
5,22,0,0,0.5606,0.83,0
5,23,0,0,0.5455,0.83,0
5,0,1,1,0.5303,0.88,0
5,1,1,1,0.5303,0.88,0
5,2,1,1,0.5303,0.88,0
5,3,1,1,0.5152,0.94,0
5,4,1,1,0.5152,0.94,0
5,5,1,1,0.5152,0.94,0
5,6,1,1,0.5152,1.0,0
5,7,1,1,0.5303,0.94,0
5,8,1,1,0.5455,0.88,0
5,9,1,1,0.5455,0.88,0
5,10,1,1,0.6212,0.74,0
5,11,1,1,0.6364,0.69,0
5,12,1,1,0.6364,0.69,0
5,13,1,1,0.6818,0.58,0
5,14,1,1,0.6818,0.62,0
5,15,1,1,0.6818,0.62,0
5,16,1,1,0.6818,0.62,0
5,17,1,1,0.6818,0.7,0
5,18,1,1,0.6667,0.74,0
5,19,1,1,0.6667,0.74,0
5,20,1,1,0.5758,0.83,0
5,21,1,1,0.5758,0.89,0
5,22,1,1,0.5455,0.94,0
5,23,1,1,0.5606,0.88,0
5,0,2,1,0.5152,0.94,0
5,1,2,1,0.5152,0.94,0
5,2,2,1,0.5152,0.94,0
5,3,2,1,0.5455,0.94,0
5,4,2,1,0.5455,0.88,0
5,5,2,1,0.5455,0.94,0
5,6,2,1,0.5455,0.94,0
5,7,2,1,0.5909,0.78,0
5,8,2,1,0.5758,0.83,0
5,9,2,1,0.6061,0.73,0
5,10,2,1,0.6515,0.61,0
5,11,2,1,0.6667,0.51,0
5,12,2,1,0.6818,0.45,0
5,13,2,1,0.697,0.46,0
5,14,2,1,0.697,0.46,0
5,15,2,1,0.6818,0.55,0
5,16,2,1,0.6212,0.69,0
5,17,2,1,0.6515,0.61,0
5,18,2,1,0.6515,0.7,0
5,19,2,1,0.6212,0.74,0
5,20,2,1,0.6212,0.74,0
5,21,2,1,0.5909,0.78,0
5,22,2,1,0.5606,0.88,0
5,23,2,1,0.6212,0.74,0
5,0,3,1,0.5606,0.83,0
5,1,3,1,0.5455,0.83,0
5,2,3,1,0.5303,0.94,0
5,3,3,1,0.5152,1.0,0
5,4,3,1,0.5152,1.0,0
5,5,3,1,0.5303,0.88,0
5,6,3,1,0.5303,0.94,0
5,7,3,1,0.5909,0.73,0
5,8,3,1,0.6061,0.69,0
5,9,3,1,0.6364,0.65,0
5,10,3,1,0.6515,0.61,0
5,11,3,1,0.6667,0.51,0
5,12,3,1,0.6818,0.55,0
5,13,3,1,0.6818,0.55,0
5,14,3,1,0.6818,0.55,0
5,15,3,1,0.697,0.52,0
5,16,3,1,0.6667,0.51,0
5,17,3,1,0.6667,0.51,0
5,18,3,1,0.6667,0.58,0
5,19,3,1,0.6515,0.61,0
5,20,3,1,0.6515,0.61,0
5,21,3,1,0.6212,0.69,0
5,22,3,1,0.6212,0.69,0
5,23,3,1,0.6061,0.73,0
5,0,4,1,0.6061,0.73,0
5,1,4,1,0.6061,0.73,0
5,2,4,1,0.5758,0.83,0
5,3,4,1,0.5455,0.88,0
5,4,4,1,0.5455,0.88,0
5,5,4,1,0.5455,0.88,0
5,6,4,1,0.5,1.0,0
5,7,4,1,0.5455,0.94,0
5,8,4,1,0.6061,0.83,0
5,9,4,1,0.6818,0.7,0
5,10,4,1,0.6667,0.74,0
5,11,4,1,0.697,0.66,0
5,12,4,1,0.7424,0.59,0
5,13,4,1,0.7727,0.52,0
5,14,4,1,0.7727,0.52,0
5,15,4,1,0.7576,0.46,0
5,16,4,1,0.7424,0.49,0
5,17,4,1,0.7273,0.46,0
5,18,4,1,0.7273,0.46,0
5,19,4,1,0.697,0.46,0
5,20,4,1,0.6667,0.58,0
5,21,4,1,0.6818,0.62,0
5,22,4,1,0.6515,0.65,0
5,23,4,1,0.6515,0.65,0
5,0,5,1,0.6364,0.69,0
5,1,5,1,0.6515,0.58,0
5,2,5,1,0.6364,0.61,0
5,3,5,1,0.6212,0.65,0
5,4,5,1,0.6061,0.69,0
5,5,5,1,0.6061,0.65,0
5,6,5,1,0.6061,0.69,0
5,7,5,1,0.6061,0.73,0
5,8,5,1,0.6212,0.74,0
5,9,5,1,0.6515,0.65,0
5,10,5,1,0.6667,0.54,0
5,11,5,1,0.6818,0.55,0
5,12,5,1,0.697,0.55,0
5,13,5,1,0.6818,0.58,0
5,14,5,1,0.697,0.55,0
5,15,5,1,0.7121,0.49,0
5,16,5,1,0.697,0.55,0
5,17,5,1,0.6818,0.58,0
5,18,5,1,0.6818,0.62,0
5,19,5,1,0.5758,0.78,0
5,20,5,1,0.5909,0.73,0
5,21,5,1,0.5606,0.83,0
5,22,5,1,0.5758,0.78,0
5,23,5,1,0.5455,0.88,0
5,0,6,0,0.5455,0.88,0
5,1,6,0,0.5455,0.88,0
5,2,6,0,0.5303,0.94,0
5,3,6,0,0.5303,0.88,0
5,4,6,0,0.5303,0.88,0
5,5,6,0,0.5303,0.88,0
5,6,6,0,0.5455,0.83,0
5,7,6,0,0.5606,0.83,0
5,8,6,0,0.5909,0.78,0
5,9,6,0,0.6061,0.73,0
5,10,6,0,0.6515,0.65,1
5,11,6,0,0.6515,0.65,1
5,12,6,0,0.6667,0.58,1
5,13,6,0,0.6818,0.62,1
5,14,6,0,0.6818,0.58,1
5,15,6,0,0.6818,0.55,1
5,16,6,0,0.697,0.55,1
5,17,6,0,0.6818,0.55,0
5,18,6,0,0.6818,0.62,0
5,19,6,0,0.6515,0.65,0
5,20,6,0,0.6515,0.65,0
5,21,6,0,0.6212,0.74,0
5,22,6,0,0.6061,0.78,0
5,23,6,0,0.5758,0.83,0
5,0,0,0,0.5758,0.83,0
5,1,0,0,0.5606,0.88,0
5,2,0,0,0.5606,0.88,0
5,3,0,0,0.5606,0.88,0
5,4,0,0,0.5455,0.88,0
5,5,0,0,0.5152,0.94,0
5,6,0,0,0.5606,0.88,0
5,7,0,0,0.5606,0.88,0
5,8,0,0,0.5606,0.88,0
5,9,0,0,0.5455,0.94,0
5,10,0,0,0.6061,0.83,1
5,11,0,0,0.6061,0.83,1
5,12,0,0,0.6667,0.74,1
5,13,0,0,0.6818,0.7,1
5,14,0,0,0.697,0.7,1
5,15,0,0,0.697,0.7,1
5,16,0,0,0.697,0.7,1
5,17,0,0,0.697,0.7,0
5,18,0,0,0.697,0.74,0
5,19,0,0,0.697,0.74,0
5,20,0,0,0.6667,0.79,0
5,21,0,0,0.6364,0.83,0
5,22,0,0,0.5909,0.89,0
5,23,0,0,0.5909,0.89,0
5,0,1,0,0.5606,0.94,0
5,1,1,0,0.5606,0.94,0
5,2,1,0,0.5606,0.94,0
5,3,1,0,0.5606,0.94,0
5,4,1,0,0.5455,0.94,0
5,5,1,0,0.5455,0.94,0
5,6,1,0,0.5606,0.94,0
5,7,1,0,0.5606,0.94,0
5,8,1,0,0.5909,0.89,0
5,9,1,0,0.697,0.74,0
5,10,1,0,0.7576,0.55,1
5,11,1,0,0.7727,0.52,1
5,12,1,0,0.803,0.47,1
5,13,1,0,0.7879,0.44,1
5,14,1,0,0.803,0.39,1
5,15,1,0,0.803,0.39,1
5,16,1,0,0.7879,0.37,1
5,17,1,0,0.7879,0.41,0
5,18,1,0,0.7879,0.41,0
5,19,1,0,0.5,0.48,0
5,20,1,0,0.7121,0.58,0
5,21,1,0,0.697,0.7,0
5,22,1,0,0.697,0.74,0
5,23,1,0,0.6667,0.84,0
5,0,2,1,0.6667,0.79,0
5,1,2,1,0.6364,0.89,0
5,2,2,1,0.5909,0.94,0
5,3,2,1,0.5606,0.94,0
5,4,2,1,0.6061,0.83,0
5,5,2,1,0.6061,0.83,0
5,6,2,1,0.6364,0.79,0
5,7,2,1,0.697,0.66,0
5,8,2,1,0.7424,0.59,0
5,9,2,1,0.7576,0.55,0
5,10,2,1,0.7879,0.56,0
5,11,2,1,0.803,0.47,0
5,12,2,1,0.803,0.47,0
5,13,2,1,0.8333,0.39,0
5,14,2,1,0.8182,0.37,0
5,15,2,1,0.8182,0.37,0
5,16,2,1,0.8333,0.39,0
5,17,2,1,0.803,0.53,0
5,18,2,1,0.803,0.53,0
5,19,2,1,0.7424,0.62,0
5,20,2,1,0.7424,0.62,0
5,21,2,1,0.7273,0.66,0
5,22,2,1,0.697,0.7,0
5,23,2,1,0.697,0.79,0
6,0,3,1,0.6667,0.79,0
6,1,3,1,0.6667,0.84,0
6,2,3,1,0.6667,0.79,0
6,3,3,1,0.6364,0.89,0
6,4,3,1,0.6364,0.89,0
6,5,3,1,0.5909,0.89,0
6,6,3,1,0.6364,0.89,0
6,7,3,1,0.6667,0.79,0
6,8,3,1,0.697,0.79,0
6,9,3,1,0.7121,0.74,0
6,10,3,1,0.7424,0.75,0
6,11,3,1,0.803,0.59,0
6,12,3,1,0.8333,0.53,0
6,13,3,1,0.8182,0.37,0
6,14,3,1,0.8182,0.37,0
6,15,3,1,0.8333,0.39,0
6,16,3,1,0.803,0.47,0
6,17,3,1,0.803,0.47,0
6,18,3,1,0.7879,0.56,0
6,19,3,1,0.7121,0.79,0
6,20,3,1,0.7121,0.79,0
6,21,3,1,0.697,0.7,0
6,22,3,1,0.697,0.66,0
6,23,3,1,0.6667,0.51,0
6,0,4,1,0.6515,0.4,0
6,1,4,1,0.6515,0.38,0
6,2,4,1,0.6364,0.39,0
6,3,4,1,0.6212,0.44,0
6,4,4,1,0.6212,0.41,0
6,5,4,1,0.6212,0.39,0
6,6,4,1,0.6212,0.39,0
6,7,4,1,0.6364,0.34,0
6,8,4,1,0.6364,0.32,0
6,9,4,1,0.6364,0.26,0
6,10,4,1,0.6515,0.28,0
6,11,4,1,0.6515,0.28,0
6,12,4,1,0.6667,0.25,0
6,13,4,1,0.6818,0.24,0
6,14,4,1,0.6667,0.24,0
6,15,4,1,0.6818,0.21,0
6,16,4,1,0.6818,0.22,0
6,17,4,1,0.6515,0.2,0
6,18,4,1,0.6515,0.22,0
6,19,4,1,0.6364,0.23,0
6,20,4,1,0.6364,0.24,0
6,21,4,1,0.6212,0.31,0
6,22,4,1,0.6212,0.33,0
6,23,4,1,0.6212,0.35,0
6,0,5,1,0.6212,0.38,0
6,1,5,1,0.6212,0.38,0
6,2,5,1,0.5303,0.43,0
6,3,5,1,0.5152,0.49,0
6,4,5,1,0.5,0.48,0
6,5,5,1,0.5,0.48,0
6,6,5,1,0.5152,0.45,0
6,7,5,1,0.5152,0.45,0
6,8,5,1,0.5303,0.43,0
6,9,5,1,0.5455,0.4,0
6,10,5,1,0.6212,0.33,0
6,11,5,1,0.6212,0.31,0
6,12,5,1,0.6212,0.27,0
6,13,5,1,0.6212,0.26,0
6,14,5,1,0.6364,0.28,0
6,15,5,1,0.6364,0.28,0
6,16,5,1,0.6364,0.26,0
6,17,5,1,0.6364,0.25,0
6,18,5,1,0.6364,0.24,0
6,19,5,1,0.6212,0.26,0
6,20,5,1,0.6212,0.29,0
6,21,5,1,0.6212,0.29,0
6,22,5,1,0.6212,0.35,0
6,23,5,1,0.5455,0.46,0
6,0,6,0,0.5303,0.52,0
6,1,6,0,0.5152,0.64,0
6,2,6,0,0.5152,0.56,0
6,3,6,0,0.5,0.59,0
6,4,6,0,0.5,0.59,0
6,5,6,0,0.4848,0.64,0
6,6,6,0,0.5152,0.6,0
6,7,6,0,0.5303,0.56,0
6,8,6,0,0.6212,0.46,0
6,9,6,0,0.6212,0.43,0
6,10,6,0,0.6212,0.38,1
6,11,6,0,0.6212,0.36,1
6,12,6,0,0.6364,0.32,1
6,13,6,0,0.6515,0.28,1
6,14,6,0,0.6515,0.33,1
6,15,6,0,0.6515,0.27,1
6,16,6,0,0.6515,0.3,1
6,17,6,0,0.6515,0.34,0
6,18,6,0,0.6515,0.3,0
6,19,6,0,0.6364,0.39,0
6,20,6,0,0.6515,0.48,0
6,21,6,0,0.6212,0.47,0
6,22,6,0,0.6212,0.57,0
6,23,6,0,0.6212,0.57,0
6,0,0,0,0.6212,0.57,0
6,1,0,0,0.6212,0.61,0
6,2,0,0,0.6212,0.61,0
6,3,0,0,0.6061,0.65,0
6,4,0,0,0.6061,0.65,0
6,5,0,0,0.6061,0.61,0
6,6,0,0,0.6061,0.61,0
6,7,0,0,0.5909,0.73,0
6,8,0,0,0.5909,0.73,0
6,9,0,0,0.5758,0.78,0
6,10,0,0,0.5909,0.73,1
6,11,0,0,0.6061,0.69,1
6,12,0,0,0.6061,0.69,1
6,13,0,0,0.6212,0.65,1
6,14,0,0,0.6515,0.58,1
6,15,0,0,0.6515,0.54,1
6,16,0,0,0.6667,0.51,1
6,17,0,0,0.6667,0.51,0
6,18,0,0,0.6515,0.58,0
6,19,0,0,0.6364,0.65,0
6,20,0,0,0.6212,0.69,0
6,21,0,0,0.6061,0.73,0
6,22,0,0,0.5909,0.78,0
6,23,0,0,0.5909,0.78,0
6,0,1,1,0.5909,0.78,0
6,1,1,1,0.5606,0.83,0
6,2,1,1,0.5455,0.88,0
6,3,1,1,0.5455,0.88,0
6,4,1,1,0.5303,0.94,0
6,5,1,1,0.5303,0.88,0
6,6,1,1,0.5455,0.88,0
6,7,1,1,0.5909,0.78,0
6,8,1,1,0.6061,0.73,0
6,9,1,1,0.6515,0.58,0
6,10,1,1,0.6667,0.51,0
6,11,1,1,0.6667,0.42,0
6,12,1,1,0.6667,0.37,0
6,13,1,1,0.6818,0.35,0
6,14,1,1,0.6818,0.31,0
6,15,1,1,0.697,0.29,0
6,16,1,1,0.6667,0.33,0
6,17,1,1,0.6818,0.33,0
6,18,1,1,0.6667,0.31,0
6,19,1,1,0.6667,0.54,0
6,20,1,1,0.6364,0.61,0
6,21,1,1,0.6212,0.57,0
6,22,1,1,0.6212,0.61,0
6,23,1,1,0.6061,0.69,0
6,0,2,1,0.6061,0.65,0
6,1,2,1,0.6061,0.69,0
6,2,2,1,0.5909,0.73,0
6,3,2,1,0.5909,0.73,0
6,4,2,1,0.5455,0.83,0
6,5,2,1,0.5455,0.88,0
6,6,2,1,0.5758,0.78,0
6,7,2,1,0.6061,0.69,0
6,8,2,1,0.6364,0.61,0
6,9,2,1,0.6667,0.58,0
6,10,2,1,0.6818,0.48,0
6,11,2,1,0.697,0.52,0
6,12,2,1,0.7273,0.46,0
6,13,2,1,0.7273,0.43,0
6,14,2,1,0.7273,0.43,0
6,15,2,1,0.7424,0.41,0
6,16,2,1,0.7121,0.38,0
6,17,2,1,0.7273,0.43,0
6,18,2,1,0.697,0.46,0
6,19,2,1,0.6818,0.48,0
6,20,2,1,0.6818,0.56,0
6,21,2,1,0.6818,0.7,0
6,22,2,1,0.6515,0.65,0
6,23,2,1,0.6364,0.79,0
6,0,3,1,0.5909,0.89,0
6,1,3,1,0.6061,0.78,0
6,2,3,1,0.5758,0.89,0
6,3,3,1,0.5758,0.89,0
6,4,3,1,0.5758,0.83,0
6,5,3,1,0.5606,0.88,0
6,6,3,1,0.5758,0.89,0
6,7,3,1,0.6212,0.74,0
6,8,3,1,0.7121,0.58,0
6,9,3,1,0.7121,0.58,0
6,10,3,1,0.7424,0.43,0
6,11,3,1,0.7576,0.41,0
6,12,3,1,0.8182,0.42,0
6,13,3,1,0.8485,0.42,0
6,14,3,1,0.8788,0.4,0
6,15,3,1,0.8788,0.4,0
6,16,3,1,0.8788,0.4,0
6,17,3,1,0.8485,0.35,0
6,18,3,1,0.8182,0.37,0
6,19,3,1,0.803,0.59,0
6,20,3,1,0.7879,0.63,0
6,21,3,1,0.803,0.66,0
6,22,3,1,0.7424,0.75,0
6,23,3,1,0.7424,0.75,0
6,0,4,1,0.7121,0.79,0
6,1,4,1,0.7121,0.79,0
6,2,4,1,0.7121,0.84,0
6,3,4,1,0.7121,0.84,0
6,4,4,1,0.697,0.79,0
6,5,4,1,0.6667,0.84,0
6,6,4,1,0.7121,0.84,0
6,7,4,1,0.697,0.79,0
6,8,4,1,0.7273,0.7,0
6,9,4,1,0.7879,0.49,0
6,10,4,1,0.8182,0.5,0
6,11,4,1,0.8485,0.42,0
6,12,4,1,0.8485,0.35,0
6,13,4,1,0.8182,0.37,0
6,14,4,1,0.8788,0.4,0
6,15,4,1,0.8333,0.31,0
6,16,4,1,0.8333,0.33,0
6,17,4,1,0.8182,0.37,0
6,18,4,1,0.803,0.39,0
6,19,4,1,0.7424,0.39,0
6,20,4,1,0.7273,0.43,0
6,21,4,1,0.697,0.52,0
6,22,4,1,0.6818,0.58,0
6,23,4,1,0.697,0.57,0
6,0,5,1,0.6515,0.65,0
